Handle,Title,Body (HTML),Vendor,Type,Tags,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src
samuel-under-shirt,Samuel Under Shirt,,Three Over One,Undershirt,,Color,Off White,Size,L,,,,0,,1,deny,manual,99,,TRUE,TRUE,
samuel-under-shirt,Samuel Under Shirt,,Three Over One,Undershirt,,Color,Off White,Size,XL,,,,0,,1,deny,manual,99,,TRUE,TRUE,
samuel-under-shirt,Samuel Under Shirt,,Three Over One,Undershirt,,Color,Off White,Size,XXL,,,,0,,1,deny,manual,99,,TRUE,TRUE,
samuel-under-shirt,Samuel Under Shirt,,Three Over One,Undershirt,,Color,Off White/Navy Stripe,Size,S,,,,0,,1,deny,manual,99,,TRUE,TRUE,
samuel-under-shirt,Samuel Under Shirt,,Three Over One,Undershirt,,Color,Off White/Navy Stripe,Size,M,,,,0,,1,deny,manual,99,,TRUE,TRUE,
samuel-under-shirt,Samuel Under Shirt,,Three Over One,Undershirt,,Color,Off White/Navy Stripe,Size,L,,,,0,,1,deny,manual,99,,TRUE,TRUE,
samuel-under-shirt,Samuel Under Shirt,,Three Over One,Undershirt,,Color,Off White/Navy Stripe,Size,XL,,,,0,,1,deny,manual,99,,TRUE,TRUE,
samuel-under-shirt,Samuel Under Shirt,,Three Over One,Undershirt,,Color,Off White/Navy Stripe,Size,XXL,,,,0,,1,deny,manual,99,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Navy Marl,Size,S,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Navy Marl,Size,M,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Navy Marl,Size,L,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Navy Marl,Size,XL,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Navy Marl,Size,XXL,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Green Marl,Size,S,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Green Marl,Size,M,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Green Marl,Size,L,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Green Marl,Size,XL,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Green Marl,Size,XXL,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Red Marl,Size,S,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Red Marl,Size,M,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Red Marl,Size,L,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Red Marl,Size,XL,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Red Marl,Size,XXL,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Orange Marl,Size,S,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Orange Marl,Size,M,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Orange Marl,Size,L,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Orange Marl,Size,XL,,,,0,,1,deny,manual,159,,TRUE,TRUE,
laurie-athletic-sweat,Laurie Athletic Sweat,,Three Over One,Sweatshirt,,Color,Burnt Orange Marl,Size,XXL,,,,0,,1,deny,manual,159,,TRUE,TRUE,
vincent-athletic-sweat,Vincent Althletic Sweat,,Three Over One,Sweatshirt,,Color,Grey Marl,Size,S,,,,0,,1,deny,manual,109,,TRUE,TRUE,
vincent-athletic-sweat,Vincent Althletic Sweat,,Three Over One,Sweatshirt,,Color,Grey Marl,Size,M,,,,0,,1,deny,manual,109,,TRUE,TRUE,
vincent-athletic-sweat,Vincent Althletic Sweat,,Three Over One,Sweatshirt,,Color,Grey Marl,Size,L,,,,0,,1,deny,manual,109,,TRUE,TRUE,
vincent-athletic-sweat,Vincent Althletic Sweat,,Three Over One,Sweatshirt,,Color,Grey Marl,Size,XL,,,,0,,1,deny,manual,109,,TRUE,TRUE,
vincent-athletic-sweat,Vincent Althletic Sweat,,Three Over One,Sweatshirt,,Color,Grey Marl,Size,XXL,,,,0,,1,deny,manual,109,,TRUE,TRUE,
horace-athletic-track-pant,Horace Athletic Track Pant,,Three Over One,Track pants,,Color,Navy Marl,Size,30,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-pant,Horace Athletic Track Pant,,Three Over One,Track pants,,Color,Navy Marl,Size,32,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-pant,Horace Athletic Track Pant,,Three Over One,Track pants,,Color,Navy Marl,Size,34,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-pant,Horace Athletic Track Pant,,Three Over One,Track pants,,Color,Navy Marl,Size,36,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-pant,Horace Athletic Track Pant,,Three Over One,Track pants,,Color,Navy Marl,Size,38,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-pant,Horace Athletic Track Pant,,Three Over One,Track pants,,Color,Grey Marl,Size,30,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-pant,Horace Athletic Track Pant,,Three Over One,Track pants,,Color,Grey Marl,Size,32,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-pant,Horace Athletic Track Pant,,Three Over One,Track pants,,Color,Grey Marl,Size,34,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-pant,Horace Athletic Track Pant,,Three Over One,Track pants,,Color,Grey Marl,Size,36,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-pant,Horace Athletic Track Pant,,Three Over One,Track pants,,Color,Grey Marl,Size,38,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-short,Horace Athletic Track Short,,Three Over One,Track pants,,Color,Navy Marl,Size,30,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-short,Horace Athletic Track Short,,Three Over One,Track pants,,Color,Navy Marl,Size,32,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-short,Horace Athletic Track Short,,Three Over One,Track pants,,Color,Navy Marl,Size,34,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-short,Horace Athletic Track Short,,Three Over One,Track pants,,Color,Navy Marl,Size,36,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-short,Horace Athletic Track Short,,Three Over One,Track pants,,Color,Navy Marl,Size,38,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-short,Horace Athletic Track Short,,Three Over One,Track pants,,Color,Grey Marl,Size,30,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-short,Horace Athletic Track Short,,Three Over One,Track pants,,Color,Grey Marl,Size,32,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-short,Horace Athletic Track Short,,Three Over One,Track pants,,Color,Grey Marl,Size,34,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-short,Horace Athletic Track Short,,Three Over One,Track pants,,Color,Grey Marl,Size,36,,,,0,,1,deny,manual,149,,TRUE,TRUE,
horace-athletic-track-short,Horace Athletic Track Short,,Three Over One,Track pants,,Color,Grey Marl,Size,38,,,,0,,1,deny,manual,149,,TRUE,TRUE,
herbert-denim-jean,Herbert Denim Jean,,Three Over One,Jeans,,Color,Raw Indigo Denim,Size,30,,,,0,,1,deny,manual,299,,TRUE,TRUE,
herbert-denim-jean,Herbert Denim Jean,,Three Over One,Jeans,,Color,Raw Indigo Denim,Size,32,,,,0,,1,deny,manual,299,,TRUE,TRUE,
herbert-denim-jean,Herbert Denim Jean,,Three Over One,Jeans,,Color,Raw Indigo Denim,Size,34,,,,0,,1,deny,manual,299,,TRUE,TRUE,
herbert-denim-jean,Herbert Denim Jean,,Three Over One,Jeans,,Color,Raw Indigo Denim,Size,36,,,,0,,1,deny,manual,299,,TRUE,TRUE,
herbert-denim-jean,Herbert Denim Jean,,Three Over One,Jeans,,Color,Raw Indigo Denim,Size,38,,,,0,,1,deny,manual,299,,TRUE,TRUE,
